document_id,document_name,version,pointer,num_responses,%failed,%giveup,%trigger_goto,%failed1,failed1_response,%failed2,failed2_response,%failed3,failed3_response,course
10992,Basic Linear Equations,20,body12body1ShortAnswerProblem,207,51,22,0,12.0,"""-5.5""",9.0,"""5.5=x""",4.0,"""-1.5-4=-5.5""",Algebra A
10992,Basic Linear Equations,20,body13ShortAnswerProblem,1902,2,0,0,0.0,"""16""",0.0,"""=6""",0.0,"""6""",Algebra A
10992,Basic Linear Equations,20,body14MultiAnswerProblem,1860,100,0,0,70.0,[2],26.0,[1],4.0,[0],Algebra A
10992,Basic Linear Equations,20,body15MultiAnswerProblem,1962,4,0,0,2.0,[0],1.0,[3],1.0,[1],Algebra A
10992,Basic Linear Equations,20,body16body1ShortAnswerProblem,2847,26,4,0,11.0,"""6""",2.0,"""x=18/3""",1.0,"""x=18""",Algebra A
10992,Basic Linear Equations,20,body17ColumnConnection,2115,8,4,1,3.0,"""[[0,4],[1,5],[2,7],[3,6]]""",2.0,"""[[0,4],[1,6],[2,7],[3,5]]""",1.0,"""[[0,7],[1,6],[2,4],[3,5]]""",Algebra A
10992,Basic Linear Equations,20,body19ColumnConnection,1863,0,0,0,0.0,,0.0,,0.0,,Algebra A
10992,Basic Linear Equations,20,body1MathjaxBlank,1935,2,1,2,0.0,"[""10""]",0.0,"[""1""]",0.0,"[""x""]",Algebra A
10992,Basic Linear Equations,20,body21ShortAnswerProblem,1824,25,0,0,2.0,"""11""",2.0,"""19""",2.0,"""-3.75""",Algebra A
10992,Basic Linear Equations,20,body21ShortAnswerProblembody0MathjaxBlank,366,0,0,0,0.0,,0.0,,0.0,,Algebra A
10992,Basic Linear Equations,20,body21body0MathjaxBlank,1791,0,0,0,0.0,,0.0,,0.0,,Algebra A
10992,Basic Linear Equations,20,body24MathjaxBlank,813,36,22,1,24.0,"[""5z""]",2.0,"[""10""]",1.0,"[""z5""]",Algebra A
10992,Basic Linear Equations,20,body25body2MathjaxBlank,573,17,20,63,2.0,"[""2z^2+5""]",1.0,"[""2z+7""]",1.0,"[""-37.5""]",Algebra A
10992,Basic Linear Equations,20,body26body1ShortAnswerProblem,54,50,28,0,11.0,"""24""",11.0,"""2z+z+5""",6.0,"""36""",Algebra A
10992,Basic Linear Equations,20,body26body1ShortAnswerProblembody0MathjaxBlank,24,0,0,0,0.0,,0.0,,0.0,,Algebra A
10992,Basic Linear Equations,20,body26body1body0MathjaxBlank,33,0,0,0,0.0,,0.0,,0.0,,Algebra A
10992,Basic Linear Equations,20,body26body3ShortAnswerProblem,30,20,10,0,10.0,"""7""",10.0,"""23""",0.0,,Algebra A
10992,Basic Linear Equations,20,body27body1ShortAnswerProblem,672,58,25,0,13.0,"""24""",8.0,"""3z+3""",3.0,"""9""",Algebra A
10992,Basic Linear Equations,20,body27body1ShortAnswerProblembody0MathjaxBlank,252,0,0,0,0.0,,0.0,,0.0,,Algebra A
10992,Basic Linear Equations,20,body27body1body0MathjaxBlank,429,0,0,0,0.0,,0.0,,0.0,,Algebra A
10992,Basic Linear Equations,20,body28ShortAnswerProblem,378,33,12,0,10.0,"""22""",6.0,"""9""",2.0,"""222""",Algebra A
10992,Basic Linear Equations,20,body30body1MultiAnswerProblem,1503,0,0,0,0.0,,0.0,,0.0,,Algebra A
10992,Basic Linear Equations,20,body3ShortAnswerProblem,1920,1,0,0,0.0,"""1""",0.0,"""11""",0.0,"""13""",Algebra A
10992,Basic Linear Equations,20,body6MultiAnswerProblem,2271,13,0,0,6.0,[0],4.0,[1],4.0,[3],Algebra A
10992,Basic Linear Equations,20,body8ShortAnswerProblem,2874,30,0,70,5.0,"""5.5""",4.0,"""-2.5""",2.0,"""-1.5""",Algebra A
11015,Linear Equations in Disguise I,27,body0MultiAnswerProblem,5223,40,0,1,24.0,[0],16.0,[1],0.0,[2],Algebra A
11015,Linear Equations in Disguise I,27,body11ShortAnswerProblem,3222,45,8,0,15.0,"""5""",7.0,"""sqrt(5)""",6.0,"""sqrt5""",Algebra A
11015,Linear Equations in Disguise I,27,body16ShortAnswerProblem,3243,27,9,0,4.0,"""118""",3.0,"""25-7""",2.0,"""5""",Algebra A
11015,Linear Equations in Disguise I,27,body17ShortAnswerProblem,2424,9,6,0,1.0,"""58""",1.0,"""15""",0.0,"""25""",Algebra A
11015,Linear Equations in Disguise I,27,body19MultiAnswerProblem,4179,38,0,1,15.0,[3],12.0,[0],11.0,[1],Algebra A
11015,Linear Equations in Disguise I,27,body23ShortAnswerProblem,2364,41,0,59,6.0,"""25""",6.0,"""3""",3.0,"""11""",Algebra A
11015,Linear Equations in Disguise I,27,body24MultiAnswerProblem,1131,22,0,1,12.0,[2],10.0,[0],0.0,,Algebra A
11015,Linear Equations in Disguise I,27,body25MathjaxBlank,813,3,11,0,1.0,"[""$\\sqrt[3]{x - 2}$"",""$y$""]",1.0,"[""$y$"",""$y$""]",0.0,"[""$y$"",""$\\sqrt[3]{x - 2}$""]",Algebra A
11015,Linear Equations in Disguise I,27,body27ShortAnswerProblem,1125,23,8,0,4.0,"""4""",2.0,"""2""",2.0,"""-3""",Algebra A
11015,Linear Equations in Disguise I,27,body29ShortAnswerProblem,2085,53,19,0,10.0,"""3""",5.0,"""11""",4.0,"""1""",Algebra A
11015,Linear Equations in Disguise I,27,body34ShortAnswerProblem,2889,23,10,0,4.0,"""27""",1.0,"""29""",1.0,"""249""",Algebra A
11015,Linear Equations in Disguise I,27,body35ShortAnswerProblem,2310,8,5,0,1.0,"""5""",1.0,"""45""",0.0,"""29""",Algebra A
11015,Linear Equations in Disguise I,27,body39MultiAnswerProblem,2799,20,0,0,20.0,[1],0.0,,0.0,,Algebra A
11015,Linear Equations in Disguise I,27,body3MultiAnswerProblem,2145,100,0,0,77.0,[0],23.0,[1],0.0,,Algebra A
11015,Linear Equations in Disguise I,27,body40MultiAnswerProblem,2439,13,0,0,13.0,[0],0.0,,0.0,,Algebra A
11015,Linear Equations in Disguise I,27,body5ShortAnswerProblem,1416,39,0,61,7.0,"""5""",4.0,"""sqrt(5)""",3.0,"""sqrt5""",Algebra A
11015,Linear Equations in Disguise I,27,body6MultiAnswerProblem,3210,37,0,1,31.0,[1],6.0,[0],0.0,[2],Algebra A
11015,Linear Equations in Disguise I,27,body7MathjaxBlank,1434,5,7,0,2.0,"[""$\\sqrt{x}$"",""$\\sqrt{x}$""]",2.0,"[""$\\sqrt{x}$"",""$y$""]",1.0,"[""$y$"",""$\\sqrt{x}$""]",Algebra A
11015,Linear Equations in Disguise I,27,body9ShortAnswerProblem,1944,20,8,0,3.0,"""1/3""",2.0,"""3""",1.0,"""8""",Algebra A
11023,Fractions,22,body10MathjaxBlank,1266,27,23,50,4.0,"[""9-3t"",""14t - 2""]",2.0,"[""9-t"",""14t-4""]",2.0,"[""9-3t"",""14-28""]",Algebra A
11023,Fractions,22,body11MathjaxBlank,3108,56,29,0,8.0,"[""-19-17t""]",5.0,"[""19-17t""]",4.0,"[""-17t-19""]",Algebra A
11023,Fractions,22,body13ShortAnswerProblem,1572,51,0,0,3.0,"""8+6r""",2.0,"""40+6r^4/5r^3""",2.0,"""758/125""",Algebra A
11023,Fractions,22,body15ShortAnswerProblem,1404,45,17,0,7.0,"""1""",4.0,"""5""",3.0,"""2""",Algebra A
11023,Fractions,22,body16MathjaxBlank,735,20,23,0,3.0,"[""5"",""5^3""]",3.0,"[""5"",""4^3""]",3.0,"[""r"",""5^3""]",Algebra A
11023,Fractions,22,body17MathjaxBlank,723,20,24,1,5.0,"[""40"",""6r^3""]",2.0,"[""40"",""7r^3""]",2.0,"[""30"",""6r^4""]",Algebra A
11023,Fractions,22,body18MathjaxBlank,765,25,28,0,10.0,"[""46r^4""]",3.0,"[""240r^4""]",3.0,"[""40+6r^3""]",Algebra A
11023,Fractions,22,body20ShortAnswerProblem,2751,70,0,0,3.0,"""(17k)/(6k^2)""",3.0,"""(12k+5)/(6k^2)""",3.0,"""12k+5k)/(6k^2)""",Algebra A
11023,Fractions,22,body22ShortAnswerProblem,2106,59,26,0,7.0,"""2k""",6.0,"""12k^4""",6.0,"""12k^3""",Algebra A
11023,Fractions,22,body23MathjaxBlank,975,32,38,1,5.0,"[""3"",""k^3""]",3.0,"[""3"",""^3""]",2.0,"[""3"",""6k^""]",Algebra A
11023,Fractions,22,body24MathjaxBlank,687,17,34,48,3.0,"[""4k-15"",""5k^2""]",3.0,"[""12k-5"",""5k^2""]",1.0,"[""-1k"",""5k^2""]",Algebra A
11023,Fractions,22,body25MathjaxBlank,795,31,34,0,6.0,"[""17k^3-15""]",5.0,"[""17k^2-15""]",2.0,"[""17k^2 - 15""]",Algebra A
11023,Fractions,22,body27ShortAnswerProblem,1776,71,0,0,2.0,"""(-4c^2-3c-6)/c^2-3c""",2.0,"""(2c-6-4c^2-5c)/c^2-3c""",2.0,"""(7c-6-4c^2)/c^2-3c""",Algebra A
11023,Fractions,22,body29ShortAnswerProblem,2061,56,27,0,11.0,"""c""",10.0,"""c-3""",3.0,"""3c""",Algebra A
11023,Fractions,22,body30MathjaxBlank,768,11,24,65,2.0,"[""c"",""c""]",1.0,"[""-3"",""c""]",1.0,"[""c-3"",""3""]",Algebra A
11023,Fractions,22,body31MathjaxBlank,1341,42,24,0,5.0,"[""(2c-6)"",""(4c^2-5c""]",5.0,"[""2c-3"",""4c^2+5c""]",2.0,"[""2c-6"",""5c+5c""]",Algebra A
11023,Fractions,22,body32MathjaxBlank,1512,43,30,0,7.0,"[""7c-6-4c^2""]",3.0,"[""7c-4c^2-6""]",3.0,"[""4c^2+7c-6""]",Algebra A
11023,Fractions,22,body33body2MultiAnswerProblem,1002,100,0,0,43.0,[2],39.0,[0],19.0,[1],Algebra A
11023,Fractions,22,body34MathjaxBlank,1062,60,0,0,6.0,"[""8"",""1""]",6.0,"[""10"",""3""]",3.0,"[""3"",""4""]",Algebra A
11023,Fractions,22,body36MathjaxBlank,1551,54,22,0,11.0,"[""2""]",5.0,"[""3x+3-x""]",5.0,"[""2x+1""]",Algebra A
11023,Fractions,22,body37MathjaxBlank,981,31,21,0,9.0,"[""1""]",3.0,"[""x+2""]",2.0,"[""-1""]",Algebra A
11023,Fractions,22,body38MathjaxBlank,387,9,0,0,1.0,"[""3"",""3""]",1.0,"[""1"",""1""]",1.0,"[""3"",""2""]",Algebra A
11023,Fractions,22,body39MathjaxBlank,285,12,41,0,3.0,"[""0""]",2.0,"[""7""]",2.0,"[""2""]",Algebra A
11023,Fractions,22,body3ShortAnswerProblem,5661,50,8,42,19.0,"""2/3a""",4.0,"""2a/3""",3.0,"""2/3(a)""",Algebra A
11023,Fractions,22,body40MultiAnswerProblem,753,65,14,0,8.0,[4],7.0,[1],7.0,[2],Algebra A
11023,Fractions,22,body41MultiAnswerProblem,453,45,0,55,18.0,[1],15.0,[0],12.0,[3],Algebra A
11023,Fractions,22,body42MathjaxBlank,336,28,26,0,4.0,"[""3"",""3""]",4.0,"[""5"",""5""]",4.0,"[""4"",""4""]",Algebra A
11023,Fractions,22,body4ShortAnswerProblem,2652,33,11,56,6.0,"""1/2""",2.0,"""x+1/(x+2)""",2.0,"""(x+1)/(x+@)""",Algebra A
11023,Fractions,22,body6ShortAnswerProblem,3561,77,0,0,4.0,"""(11t-19)/21""",2.0,"""(-19-17t)/21""",2.0,"""(19-17t)/(21)""",Algebra A
11023,Fractions,22,body8ShortAnswerProblem,888,16,10,0,2.0,"""1""",2.0,"""3""",2.0,"""7""",Algebra A
11023,Fractions,22,body9MathjaxBlank,741,9,16,75,3.0,"[""21"",""21""]",3.0,"[""21"",""12""]",1.0,"[""3"",""3""]",Algebra A
11024,Word Problems,8,body0body2MultiAnswerProblem,2232,100,0,0,48.0,[0],30.0,[2],23.0,[1],Algebra A
11024,Word Problems,8,body10ColumnConnection,4167,46,0,0,21.0,"""[[0,7],[1,5],[2,6],[3,4]]""",12.0,"""[[0,7],[1,6],[2,5],[3,4]]""",4.0,"""[[0,7],[1,4],[2,5],[3,6]]""",Algebra A
11024,Word Problems,8,body11ColumnConnection,411,29,46,0,25.0,"""[[0,7],[2,6],[3,4]]""",1.0,"""[[0,4],[2,6],[3,7]]""",1.0,"""[[0,6],[2,7],[3,4]]""",Algebra A
11024,Word Problems,8,body13ShortAnswerProblem,3033,24,0,0,12.0,"""5""",3.0,"""1""",3.0,"""1/2""",Algebra A
11024,Word Problems,8,body14MultiAnswerProblem,264,45,0,0,24.0,[2],15.0,[3],7.0,[0],Algebra A
11024,Word Problems,8,body15ShortAnswerProblem,276,43,25,0,9.0,"""1""",8.0,"""4""",7.0,"""67""",Algebra A
11024,Word Problems,8,body16MultiAnswerProblem,2163,100,0,0,54.0,[1],46.0,[0],0.0,,Algebra A
11024,Word Problems,8,body17ShortAnswerProblem,3156,50,0,0,11.0,"""54""",7.0,"""6""",7.0,"""9""",Algebra A
11024,Word Problems,8,body18MultiAnswerProblem,777,0,0,1,0.0,,0.0,,0.0,,Algebra A
11024,Word Problems,8,body19ShortAnswerProblem,1494,38,9,0,2.0,"""x-18""",2.0,"""18""",2.0,"""18-s""",Algebra A
11024,Word Problems,8,body20ShortAnswerProblem,1803,49,10,0,11.0,"""3s-18""",2.0,"""3*s-18""",2.0,"""3s - 18""",Algebra A
11024,Word Problems,8,body21MultiAnswerProblem,1044,22,0,0,10.0,[3],6.0,[0],5.0,[1],Algebra A
11024,Word Problems,8,body22ShortAnswerProblem,1533,39,22,0,7.0,"""9""",3.0,"""18""",3.0,"""54""",Algebra A
11024,Word Problems,8,body23MultiAnswerProblem,2154,68,0,32,29.0,[3],25.0,[0],14.0,[2],Algebra A
11024,Word Problems,8,body24ShortAnswerProblem,2595,31,0,0,10.0,"""5""",2.0,"""55""",1.0,"""32""",Algebra A
11024,Word Problems,8,body25ShortAnswerProblem,717,29,27,0,2.0,"""2""",2.0,"""8""",1.0,"""0""",Algebra A
11024,Word Problems,8,body25ShortAnswerProblemtrigger1MultiAnswerProblem,912,41,0,0,27.0,[0],14.0,[2],0.0,,Algebra A
11024,Word Problems,8,body26ShortAnswerProblem,666,29,17,0,2.0,"""0""",2.0,"""10""",1.0,"""1""",Algebra A
11024,Word Problems,8,body27ShortAnswerProblem,780,35,18,0,3.0,"""2s+7""",2.0,"""1""",2.0,"""9""",Algebra A
11024,Word Problems,8,body28ShortAnswerProblem,951,46,19,0,13.0,"""5""",2.0,"""21+9""",2.0,"""9""",Algebra A
11024,Word Problems,8,body3ShortAnswerProblem,3219,23,2,0,7.0,"""3d""",1.0,"""d*3""",1.0,"""Idontknow""",Algebra A
11024,Word Problems,8,body4ShortAnswerProblem,2988,18,1,0,6.0,"""d-4""",1.0,"""4-2d""",1.0,"""4 - 2d""",Algebra A
11024,Word Problems,8,body4ShortAnswerProblemtrigger1MultiAnswerProblem,2178,100,0,0,50.0,[0],50.0,[1],0.0,,Algebra A
11024,Word Problems,8,body5ShortAnswerProblem,2931,32,0,0,4.0,"""22/3""",3.0,"""10""",2.0,"""7""",Algebra A
11024,Word Problems,8,body5ShortAnswerProblemtrigger1MultiAnswerProblem,1803,100,0,0,90.0,[0],10.0,[1],0.0,,Algebra A
11024,Word Problems,8,body6MultiAnswerProblem,369,0,0,100,0.0,,0.0,,0.0,,Algebra A
11024,Word Problems,8,body7ShortAnswerProblem,741,36,17,0,4.0,"""52+3x""",3.0,"""52>3n""",2.0,"""32>3n""",Algebra A
11024,Word Problems,8,body8ShortAnswerProblem,630,27,9,0,2.0,"""74+x""",2.0,"""12""",2.0,""".""",Algebra A
11024,Word Problems,8,body9ShortAnswerProblem,762,38,17,0,4.0,"""8""",4.0,"""9""",3.0,"""6""",Algebra A
11057,A Tricky Expression Problem,8,body0body2MultiAnswerProblem,2475,100,0,0,51.0,[0],27.0,[2],22.0,[1],Algebra A
11057,A Tricky Expression Problem,8,body10DragDropMathjax,1644,15,5,0,15.0,"[""0: 1"",""1: 0""]",0.0,"[""0: 0"",""1: 1""]",0.0,,Algebra A
11057,A Tricky Expression Problem,8,body1DragDropMathjax,2175,51,0,49,7.0,"[""0: 3"",""1: 4"",""2: 5"",""3: 6"",""4: 0"",""5: 1"",""6: 2""]",2.0,"[""0: 4"",""1: 6"",""2: 5"",""3: 3"",""4: 0"",""5: 1"",""6: 2""]",2.0,"[""0: 4"",""1: 3"",""2: 1"",""3: 6"",""4: 2"",""5: 0"",""6: 5""]",Algebra A
11057,A Tricky Expression Problem,8,body4DragDropMathjax,4656,61,24,0,11.0,"[""0: 4"",""1: 6""]",7.0,"[""0: 0"",""1: 1""]",6.0,"[""0: 3"",""1: 4""]",Algebra A
11057,A Tricky Expression Problem,8,body6DragDropMathjax,1926,27,14,0,9.0,"[""0: 2""]",7.0,"[""0: 0""]",7.0,"[""0: 1""]",Algebra A
11057,A Tricky Expression Problem,8,body8DragDropMathjax,4182,60,12,0,15.0,"[""0: 1"",""1: 0""]",12.0,"[""0: 2"",""1: 0""]",9.0,"[""0: 3"",""1: 0""]",Algebra A
11058,More Linear Equations,13,body0body1MultiAnswerProblem,2196,100,0,0,51.0,[2],25.0,[0],23.0,[1],Algebra A
11058,More Linear Equations,13,body12ShortAnswerProblem,2265,7,0,93,2.0,"""6""",1.0,"""8""",1.0,"""3""",Algebra A
11058,More Linear Equations,13,body13MultiAnswerProblem,180,30,0,0,22.0,[1],8.0,[0],0.0,,Algebra A
11058,More Linear Equations,13,body14body1ShortAnswerProblem,144,17,6,0,6.0,"""6""",4.0,"""8""",2.0,"""13""",Algebra A
11058,More Linear Equations,13,body17ShortAnswerProblem,672,92,0,8,24.0,"""0""",11.0,"""12""",7.0,"""2""",Algebra A
11058,More Linear Equations,13,body1ShortAnswerProblem,2670,16,0,84,3.0,"""13""",2.0,"""8.5""",2.0,"""12, -12""",Algebra A
11058,More Linear Equations,13,body20ColumnConnection,2904,24,2,0,10.0,"""[[0,4],[1,5],[2,3]]""",5.0,"""[[0,4],[1,3],[2,5]]""",3.0,"""[[0,3],[1,4],[2,5]]""",Algebra A
11058,More Linear Equations,13,body22MathjaxBlank,2604,19,0,81,3.0,"[""3""]",2.0,"[""0""]",2.0,"[""7""]",Algebra A
11058,More Linear Equations,13,body23body1MathjaxBlank,153,18,55,0,4.0,"[""-2""]",4.0,"[""3""]",4.0,"[""7""]",Algebra A
11058,More Linear Equations,13,body2MultiAnswerProblem,84,32,0,0,21.0,[1],11.0,[2],0.0,,Algebra A
11058,More Linear Equations,13,body3body2ShortAnswerProblem,60,15,15,0,5.0,"""7879""",5.0,"""34""",5.0,"""1""",Algebra A
11058,More Linear Equations,13,body6MultiAnswerProblem,2175,100,0,0,56.0,[0],44.0,[1],0.0,,Algebra A
11058,More Linear Equations,13,body7ShortAnswerProblem,2397,11,0,89,1.0,"""7""",1.0,"""3""",1.0,"""25""",Algebra A
11058,More Linear Equations,13,body8MathjaxBlank,228,39,33,0,18.0,"[""6""]",5.0,"[""8""]",5.0,"[""7""]",Algebra A
11058,More Linear Equations,13,body9body2ShortAnswerProblem,180,17,12,2,3.0,"""6""",3.0,"""7""",2.0,"""8""",Algebra A
11059,Linear Equations in Disguise II,8,body0MultiAnswerProblem,3900,35,0,1,17.0,[1],17.0,[0],0.0,,Algebra A
11059,Linear Equations in Disguise II,8,body10ShortAnswerProblem,2247,33,8,0,6.0,"""6""",2.0,"""6x""",2.0,"""2x/x+4x""",Algebra A
11059,Linear Equations in Disguise II,8,body11ShortAnswerProblem,1572,14,6,0,3.0,"""7x+4""",1.0,"""0""",1.0,"""8""",Algebra A
11059,Linear Equations in Disguise II,8,body13ShortAnswerProblem,1515,12,5,0,2.0,"""3""",1.0,"""4""",1.0,"""17171""",Algebra A
11059,Linear Equations in Disguise II,8,body16MathjaxBlank,996,10,9,1,2.0,"[""2"",""x"",""4"",""7""]",1.0,"[""6"",""x"",""4"",""3""]",1.0,"[""4"",""x"",""4"",""7""]",Algebra A
11059,Linear Equations in Disguise II,8,body18ShortAnswerProblem,939,11,2,0,4.0,"""18""",2.0,"""1/2""",1.0,"""1""",Algebra A
11059,Linear Equations in Disguise II,8,body21ShortAnswerProblem,1911,57,0,43,5.0,"""5/3""",3.0,"""1""",2.0,"""7/11""",Algebra A
11059,Linear Equations in Disguise II,8,body24MultiAnswerProblem,2160,34,0,1,20.0,[2],14.0,[0],0.0,,Algebra A
11059,Linear Equations in Disguise II,8,body25MathjaxBlank,1905,28,13,0,5.0,"[""9/2""]",3.0,"[""2/x""]",2.0,"[""4""]",Algebra A
11059,Linear Equations in Disguise II,8,body26MultiAnswerProblem,1353,6,0,40,6.0,[0],0.0,,0.0,,Algebra A
11059,Linear Equations in Disguise II,8,body30MultiAnswerProblem,123,46,0,0,29.0,[2],17.0,[1],0.0,,Algebra A
11059,Linear Equations in Disguise II,8,body32ShortAnswerProblem,474,16,11,73,1.0,"""0""",1.0,"""1+4/7""",1.0,"""11/6""",Algebra A
11059,Linear Equations in Disguise II,8,body36ShortAnswerProblem,1515,37,10,0,6.0,"""7/11""",4.0,"""5/7""",2.0,"""7/5""",Algebra A
11059,Linear Equations in Disguise II,8,body4ShortAnswerProblem,1308,26,0,74,4.0,"""1/2""",3.0,"""2/3""",2.0,"""6/11""",Algebra A
11059,Linear Equations in Disguise II,8,body7MultiAnswerProblem,1152,100,0,0,70.0,[0],30.0,[1],0.0,,Algebra A
11059,Linear Equations in Disguise II,8,body8MultiAnswerProblem,549,9,0,1,3.0,[2],3.0,[0],2.0,[1],Algebra A
11067,Funky Systems of Equations,13,body10MultiAnswerProblem,2127,13,0,0,8.0,[1],5.0,[2],0.0,,Algebra A
11067,Funky Systems of Equations,13,body12MultiAnswerProblem,2040,8,0,0,5.0,[0],3.0,[2],0.0,,Algebra A
11067,Funky Systems of Equations,13,body14MultiAnswerProblem,2379,17,0,1,13.0,[1],4.0,[0],0.0,,Algebra A
11067,Funky Systems of Equations,13,body19MultiAnswerProblem,2133,11,0,1,6.0,[2],6.0,[0],0.0,,Algebra A
11067,Funky Systems of Equations,13,body1body1MultiAnswerProblem,3651,36,2,0,12.0,"[0,2]",5.0,[0],4.0,"[0,1,2,3]",Algebra A
11067,Funky Systems of Equations,13,body21MultiAnswerProblem,2322,15,0,0,11.0,[1],4.0,[0],0.0,,Algebra A
11067,Funky Systems of Equations,13,body22body1MathjaxBlank,1962,6,6,0,3.0,"[""$1$""]",1.0,"[""$0$""]",1.0,"[""infinitely many""]",Algebra A
11067,Funky Systems of Equations,13,body24MultiAnswerProblem,2181,14,0,1,7.0,[2],7.0,[1],0.0,,Algebra A
11067,Funky Systems of Equations,13,body26MultiAnswerProblem,603,17,0,83,17.0,[0],0.0,,0.0,,Algebra A
11067,Funky Systems of Equations,13,body27MultiAnswerProblem,1701,14,0,0,7.0,[1],7.0,[2],0.0,,Algebra A
11067,Funky Systems of Equations,13,body28ColumnConnection,7152,66,9,0,13.0,"""[[0,5],[1,4],[2,3]]""",9.0,"""[[0,5],[1,5],[2,5]]""",8.0,"""[[0,5],[1,3],[2,3]]""",Algebra A
11067,Funky Systems of Equations,13,body28ColumnConnectiongive-up-trigger1ColumnConnection,420,0,0,0,0.0,,0.0,,0.0,,Algebra A
11067,Funky Systems of Equations,13,body2MultiAnswerProblem,2523,19,0,81,10.0,[0],5.0,[2],3.0,[1],Algebra A
11067,Funky Systems of Equations,13,body2MultiAnswerProblemoptions3trigger2MultiAnswerProblem,1764,100,0,0,79.0,[0],21.0,[1],0.0,,Algebra A
11067,Funky Systems of Equations,13,body31ColumnConnection,3510,40,8,0,14.0,"""[[0,5],[1,3],[2,4]]""",7.0,"""[[0,4],[1,5],[2,3]]""",6.0,"""[[0,4],[1,3],[2,5]]""",Algebra A
11067,Funky Systems of Equations,13,body31ColumnConnectiongive-up-trigger0body1ColumnConnection,201,0,0,0,0.0,,0.0,,0.0,,Algebra A
11067,Funky Systems of Equations,13,body34ShortAnswerProblem,4068,79,0,21,12.0,"""4/5""",12.0,"""4""",10.0,"""0""",Algebra A
11067,Funky Systems of Equations,13,body35MultiAnswerProblem,1812,36,0,1,21.0,[2],15.0,[0],0.0,,Algebra A
11067,Funky Systems of Equations,13,body36ShortAnswerProblem,2235,45,20,0,7.0,"""4/5""",4.0,"""0""",3.0,"""-5/4""",Algebra A
11067,Funky Systems of Equations,13,body3ShortAnswerProblem,2985,30,4,0,6.0,"""3/2""",3.0,"""2""",1.0,"""3""",Algebra A
11067,Funky Systems of Equations,13,body40ShortAnswerProblem,2295,39,0,61,14.0,"""3""",3.0,"""-15""",2.0,"""5""",Algebra A
11067,Funky Systems of Equations,13,body41MultiAnswerProblem,798,37,0,0,19.0,[2],18.0,[1],0.0,,Algebra A
11067,Funky Systems of Equations,13,body42ShortAnswerProblem,663,28,19,0,5.0,"""5""",4.0,"""0""",4.0,"""1""",Algebra A
11067,Funky Systems of Equations,13,body6MultiAnswerProblem,1902,5,0,0,3.0,[2],2.0,[1],1.0,[0],Algebra A
11070,Multivariable Expressions I,23,body0body1MultiAnswerProblem,2133,100,0,0,66.0,[0],33.0,[1],0.0,,Algebra A
11070,Multivariable Expressions I,23,body10ShortAnswerProblem,1500,50,27,0,9.0,"""72""",2.0,"""9""",2.0,"""9*8""",Algebra A
11070,Multivariable Expressions I,23,body11ShortAnswerProblem,741,26,16,0,2.0,"""36""",2.0,"""8""",2.0,"""212""",Algebra A
11070,Multivariable Expressions I,23,body12ShortAnswerProblem,2889,23,0,0,1.0,"""14p+10r+12""",1.0,"""6p+8q+10r+8""",1.0,"""12p+9q+10r+12""",Algebra A
11070,Multivariable Expressions I,23,body12ShortAnswerProblemhints1trigger1ShortAnswerProblem,564,52,31,0,9.0,"""6""",5.0,"""0""",4.0,"""12""",Algebra A
11070,Multivariable Expressions I,23,body13ColumnConnection,2544,45,0,55,10.0,"""[[0,8],[1,6],[2,7],[3,9],[4,5]]""",5.0,"""[[0,6],[1,9],[2,7],[3,8],[4,5]]""",5.0,"""[[0,8],[1,9],[2,7],[3,6],[4,5]]""",Algebra A
11070,Multivariable Expressions I,23,body14MultiAnswerProblem,1674,40,0,60,17.0,[3],13.0,[4],6.0,[2],Algebra A
11070,Multivariable Expressions I,23,body15MultiAnswerProblem,2115,47,0,53,20.0,[3],16.0,[0],11.0,[1],Algebra A
11070,Multivariable Expressions I,23,body16MultiAnswerProblem,1362,27,0,73,20.0,[2],7.0,[0],0.0,,Algebra A
11070,Multivariable Expressions I,23,body17MultiAnswerProblem,828,4,0,96,4.0,[0],0.0,,0.0,,Algebra A
11070,Multivariable Expressions I,23,body18MultiAnswerProblem,732,0,0,100,0.0,,0.0,,0.0,,Algebra A
11070,Multivariable Expressions I,23,body19ColumnConnection,729,0,0,0,0.0,,0.0,,0.0,,Algebra A
11070,Multivariable Expressions I,23,body1MultiAnswerProblem,2106,100,0,0,45.0,[1],28.0,[0],27.0,[2],Algebra A
11070,Multivariable Expressions I,23,body20ShortAnswerProblem,2421,49,0,0,1.0,"""pi""",1.0,"""3.14""",1.0,"""5xy^2-7yx^2""",Algebra A
11070,Multivariable Expressions I,23,body22DragDropCategories,3087,56,14,1,4.0,"[""0: 0"",""0: 1"",""0: 3"",""1: 2""]",4.0,"[""0: 0"",""0: 2"",""0: 3"",""1: 1""]",4.0,"[""0: 1"",""0: 3"",""1: 0"",""1: 2""]",Algebra A
11070,Multivariable Expressions I,23,body23ShortAnswerProblem,2388,46,36,0,2.0,"""0""",2.0,"""1""",2.0,"""9""",Algebra A
11070,Multivariable Expressions I,23,body26ShortAnswerProblem,3039,39,0,0,4.0,"""-21c+28cd""",3.0,"""-21c^2-28cd""",1.0,"""-21^2+28cd""",Algebra A
11070,Multivariable Expressions I,23,body27ShortAnswerProblem,948,51,37,0,3.0,"""0""",3.0,"""4""",2.0,"""no""",Algebra A
