document_id,document_name,version,pointer,num_responses,%failed,%giveup,%trigger_goto,%failed1,failed1_response,%failed2,failed2_response,%failed3,failed3_response
10360,Average As Balancing,22,body11MathjaxBlank,1112,12,28,1,5,"[""1"",""2"",""3"",""7"",""2""]",1,"[""1"",""3"",""3"",""7"",""2""]",1,"[""1"",""3"",""4"",""7"",""2""]"
10360,Average As Balancing,22,body12ShortAnswerProblem,2616,52,27,0,13,"""8""",3,"""4""",3,"""16"""
10360,Average As Balancing,22,body13ShortAnswerProblem,12296,56,0,0,8,"""7""",7,"""5""",7,"""4"""
10360,Average As Balancing,22,body13ShortAnswerProblemtrigger1MultiAnswerProblem,4700,100,0,0,62,[0],38,[1],,
10360,Average As Balancing,22,body14MathjaxBlank,2988,15,23,1,5,"[""5"",""40""]",3,"[""5"",""45""]",2,"[""40"",""35""]"
10360,Average As Balancing,22,body15ShortAnswerProblem,8216,61,25,0,8,"""7""",6,"""5""",6,"""30"""
10360,Average As Balancing,22,body16ShortAnswerProblem,5596,48,25,0,6,"""5""",5,"""3""",5,"""4"""
10360,Average As Balancing,22,body17ShortAnswerProblem,3428,25,18,0,6,"""7""",2,"""9""",2,"""15"""
10360,Average As Balancing,22,body18MultiAnswerProblem,7000,43,0,57,43,[0],,,,
10360,Average As Balancing,22,body19MathjaxBlank,3348,7,17,0,3,"[""5"",""35""]",1,"[""5"",""25""]",1,"[""-5"",""35""]"
10360,Average As Balancing,22,body1ShortAnswerProblem,9212,15,1,0,5,"""15""",1,"""3""",1,"""7"""
10360,Average As Balancing,22,body21ShortAnswerProblem,10000,32,0,0,4,"""1012""",3,"""12""",2,"""2512"""
10360,Average As Balancing,22,body22ShortAnswerProblem,1188,37,23,0,5,"""48""",2,"""8""",2,"""0"""
10360,Average As Balancing,22,body23MultiAnswerProblem,1256,39,0,61,15,[0],13,[2],11,[3]
10360,Average As Balancing,22,body25ShortAnswerProblem,1164,37,22,0,4,"""1012""",4,"""12000""",2,"""100012"""
10360,Average As Balancing,22,body27ShortAnswerProblem,6984,45,0,55,13,"""49""",5,"""45""",4,"""49.5"""
10360,Average As Balancing,22,body28ShortAnswerProblem,3732,14,4,0,2,"""5""",2,"""50""",1,"""15"""
10360,Average As Balancing,22,body29ShortAnswerProblem,7732,53,9,0,15,"""49""",5,"""45""",5,"""48"""
10360,Average As Balancing,22,body2ShortAnswerProblem,7680,4,2,0,1,"""15""",0,"""25 -,""",0,"""6"""
10360,Average As Balancing,22,body2ShortAnswerProblemtrigger1MultiAnswerProblem,7092,100,0,0,57,[1],43,[0],,
10360,Average As Balancing,22,body30ShortAnswerProblem,13472,43,11,0,19,"""49""",5,"""51""",2,"""1"""
10360,Average As Balancing,22,body31ShortAnswerProblem,10940,32,8,0,6,"""80""",5,"""20""",4,"""69"""
10360,Average As Balancing,22,body32ShortAnswerProblem,9164,21,8,0,2,"""44""",2,"""64""",1,"""4"""
10360,Average As Balancing,22,body33ShortAnswerProblem,9280,23,11,0,4,"""99""",3,"""0""",3,"""1"""
10360,Average As Balancing,22,body34ShortAnswerProblem,8332,15,6,0,3,"""49""",1,"""51""",1,"""49.5"""
10360,Average As Balancing,22,body35ShortAnswerProblem,15256,50,10,0,11,"""5000""",4,"""5050""",3,"""500"""
10360,Average As Balancing,22,body35ShortAnswerProblemtrigger1MultiAnswerProblem,6872,100,0,0,65,[0],35,[1],,
10360,Average As Balancing,22,body36MultiAnswerProblem,11604,35,0,65,29,[1],6,[2],,
10360,Average As Balancing,22,body38MultiAnswerProblem,6880,8,0,92,7,[0],1,[2],,
10360,Average As Balancing,22,body3body1ShortAnswerProblem,8400,9,2,0,3,"""5""",1,"""10""",1,"""20"""
10360,Average As Balancing,22,body40MultiAnswerProblem,6876,30,0,70,16,[1],14,[2],,
10360,Average As Balancing,22,body42MultiAnswerProblem,6872,14,0,86,8,[0],6,[1],,
10360,Average As Balancing,22,body4ShortAnswerProblem,10752,23,4,0,12,"""30""",2,"""25""",1,"""60"""
10360,Average As Balancing,22,body5MathjaxBlank,8680,12,6,1,1,"[""10"",""6"",""6""]",1,"[""10"",""6"",""14""]",1,"[""10"",""6"",""12""]"
10360,Average As Balancing,22,body6MultiAnswerProblem,7096,7,0,93,7,[1],,,,
10360,Average As Balancing,22,body7ShortAnswerProblem,10416,23,10,0,2,"""48""",2,"""60""",2,"""51"""
10360,Average As Balancing,22,body8MultiAnswerProblem,8392,10,0,0,5,[0],5,[1],,
10360,Average As Balancing,22,body9MathjaxBlank,7596,4,3,1,1,"[""8"",""2"",""9"",""8"",""7"",""6""]",1,"[""8"",""2"",""1"",""2"",""3"",""4""]",0,"[""6"",""2"",""1"",""2"",""3"",""4""]"
10365,Averages,54,body0body1MultiAnswerProblem,7216,99,0,1,82,[0],17,[1],,
10365,Averages,54,body11ShortAnswerProblem,10088,28,0,72,10,"""2""",3,"""8""",2,"""6"""
10365,Averages,54,body12body1ShortAnswerProblem,1184,40,36,0,5,"""24""",4,"""2""",3,"""10"""
10365,Averages,54,body12body3ShortAnswerProblem,1216,45,29,0,19,"""8""",3,"""9""",3,"""4"""
10365,Averages,54,body15ShortAnswerProblem,8416,13,7,0,4,"""10""",1,"""32""",1,"""1"""
10365,Averages,54,body17HundredsChart,15304,51,0,0,11,"[""18""]",11,"[""6""]",10,"[""10""]"
10365,Averages,54,body18body1ShortAnswerProblem,860,27,26,0,3,"""0""",2,"""14""",2,"""9"""
10365,Averages,54,body18body4ShortAnswerProblem,912,29,22,0,4,"""88""",3,"""73""",2,"""79"""
10365,Averages,54,body18body7HundredsChart,732,23,24,1,6,"[""6""]",5,"[""18""]",4,"[""23""]"
10365,Averages,54,body20MultiAnswerProblem,6696,100,0,0,70,[1],30,[0],,
10365,Averages,54,body22ShortAnswerProblem,9804,44,0,0,4,"""85""",4,"""79""",3,"""15"""
10365,Averages,54,body23body0ShortAnswerProblem,3348,35,29,0,11,"""73""",2,"""18.25""",1,"""365"""
10365,Averages,54,body23body2ShortAnswerProblem,3472,38,35,0,6,"""368""",4,"""304""",4,"""365"""
10365,Averages,54,body23body5ShortAnswerProblem,3108,35,19,0,4,"""76""",3,"""8""",3,"""380"""
10365,Averages,54,body2ShortAnswerProblem,8528,11,2,0,3,"""17""",2,"""12""",2,"""4"""
10365,Averages,54,body3body2MultiAnswerProblem,6812,100,0,0,69,[0],31,[1],,
10365,Averages,54,body5ShortAnswerProblem,7828,7,3,0,2,"""9""",1,"""5""",1,"""18"""
10365,Averages,54,body7MultiAnswerProblem,8212,9,0,0,9,[1],0,[0],,
10365,Averages,54,body9ShortAnswerProblem,7924,9,3,0,2,"""6""",2,"""21""",1,"""8"""
10368,"Median, Mode, and Range",14,body10ShortAnswerProblem,18800,63,0,0,15,"""89""",11,"""92""",5,"""92.5"""
10368,"Median, Mode, and Range",14,body11MathjaxBlank,2692,18,42,0,4,"[""98"",""99"",""100""]",3,"[""92"",""93"",""97""]",1,"[""89"",""89"",""89""]"
10368,"Median, Mode, and Range",14,body12ShortAnswerProblem,3876,34,23,0,6,"""100""",5,"""95""",3,"""92"""
10368,"Median, Mode, and Range",14,body13body4ShortAnswerProblem,14140,41,8,0,11,"""2""",9,"""1""",5,"""0"""
10368,"Median, Mode, and Range",14,body14body0MathjaxBlank,14340,39,15,0,11,"[""94"",""94"",""94""]",5,"[""97"",""97"",""97""]",3,"[""94"",""95"",""96""]"
10368,"Median, Mode, and Range",14,body15ShortAnswerProblem,14532,41,15,0,5,"""88""",4,"""0""",4,"""36"""
10368,"Median, Mode, and Range",14,body16ShortAnswerProblem,14844,42,11,0,10,"""54""",4,"""0""",4,"""46"""
10368,"Median, Mode, and Range",14,body17body2MultiAnswerProblem,6936,100,0,0,59,[0],41,[1],,
10368,"Median, Mode, and Range",14,body20MultiAnswerProblem,10572,25,3,0,17,"[0,1]",5,[1],1,[2]
10368,"Median, Mode, and Range",14,body21MultiAnswerProblem,9084,18,2,0,8,[1],5,[0],2,"[0,1,2]"
10368,"Median, Mode, and Range",14,body22MultiAnswerProblem,15448,43,2,0,28,"[0,1,2,3,4]",4,"[1,2,3,4]",4,"[0,1,2,3,4,5]"
10368,"Median, Mode, and Range",14,body23body3MultiAnswerProblem,6908,100,0,0,44,[1],30,[0],26,[2]
10368,"Median, Mode, and Range",14,body27body3MultiAnswerProblem,6904,100,0,0,32,[1],31,[3],24,[0]
10368,"Median, Mode, and Range",14,body2MultiAnswerProblem,7428,4,0,1,2,[3],1,[1],0,[4]
10368,"Median, Mode, and Range",14,body30ShortAnswerProblem,8120,12,4,0,2,"""4-11""",1,"""8""",1,"""11"""
10368,"Median, Mode, and Range",14,body31body3MultiAnswerProblem,6896,100,0,0,71,[0],29,[1],,
10368,"Median, Mode, and Range",14,body32MathjaxBlank,15456,46,22,0,2,"[""10"",""12"",""20"",""31"",""11"",""21"",""22"",""30""]",2,"[""10"",""12"",""21"",""31"",""11"",""20"",""22"",""30""]",2,"[""11"",""12"",""22"",""30"",""11"",""12"",""22"",""30""]"
10368,"Median, Mode, and Range",14,body33MultiAnswerProblem,3024,15,8,0,2,"[2,4]",2,[6],1,[4]
10368,"Median, Mode, and Range",14,body34MathjaxBlank,4368,30,35,0,5,"[""10"",""30"",""11"",""20"",""21"",""31""]",4,"[""11"",""30"",""10"",""20"",""21"",""31""]",3,"[""11"",""30"",""11"",""20"",""21"",""30""]"
10368,"Median, Mode, and Range",14,body3MultiAnswerProblem,12372,26,0,1,22,[2],2,[0],1,[1]
10368,"Median, Mode, and Range",14,body4MultiAnswerProblem,19124,48,0,0,18,[6],12,[3],8,[1]
10368,"Median, Mode, and Range",14,body7ShortAnswerProblem,7484,3,1,0,1,"""6""",0,"""4""",0,"""7"""
10368,"Median, Mode, and Range",14,body8ShortAnswerProblem,15516,40,9,0,18,"""3""",12,"""2""",3,"""4"""
10368,"Median, Mode, and Range",14,body8ShortAnswerProblemtrigger1MultiAnswerProblem,7068,100,0,0,64,[0],25,[1],11,[2]
10372,Square Root Rules,18,body11MultiAnswerProblem,8248,100,0,0,76,[1],24,[0],,
10372,Square Root Rules,18,body12ShortAnswerProblem,9012,5,2,0,1,"""9""",1,"""30""",1,"""40"""
10372,Square Root Rules,18,body14ShortAnswerProblem,8964,4,2,0,0,"""0""",0,"""400""",0,"""2"""
10372,Square Root Rules,18,body16MultiAnswerProblem,8224,100,0,0,78,[1],22,[0],,
10372,Square Root Rules,18,body19MathjaxBlank,8800,4,3,1,1,"[""a"","" ""]",1,"[""1"",""1""]",1,"[""a"",""a""]"
10372,Square Root Rules,18,body19MathjaxBlanktrigger2MultiAnswerProblem,8256,100,0,0,53,[1],47,[0],,
10372,Square Root Rules,18,body20MultiAnswerProblem,14248,29,0,71,16,[1],13,[2],0,[0]
10372,Square Root Rules,18,body21MultiAnswerProblem,11564,18,0,82,12,[0],7,[1],0,[2]
10372,Square Root Rules,18,body23MathjaxBlank,8748,2,5,14,0,"[""a"",""b"",""a"",""b""]",0,"[""a"",""b"",""2"",""2""]",0,"[""a"","" "",""a"",""b""]"
10372,Square Root Rules,18,body24MathjaxBlank,9264,7,3,1,2,"[""a"",""b""]",2,"[""a"",""a""]",1,"[""A"",""B""]"
10372,Square Root Rules,18,body25MathjaxBlank,8552,2,2,0,1,"[""a"",""a""]",0,"[""a"","" ""]",0,"["" "",""b""]"
10372,Square Root Rules,18,body26MathjaxBlank,8456,1,3,96,0,"[""a"",""b""]",0,"[""a"","" ""]",0,"[""a"",""a""]"
10372,Square Root Rules,18,body27MultiAnswerProblem,316,42,0,0,22,[2],20,[0],,
10372,Square Root Rules,18,body28MathjaxBlank,8416,1,2,97,0,"[""A"","" ""]",0,"[""b"",""b""]",0,"[""a"",""a""]"
10372,Square Root Rules,18,body2ShortAnswerProblem,11192,15,3,82,5,"""300""",2,"""90""",1,"""900"""
10372,Square Root Rules,18,body30ShortAnswerProblem,11124,16,4,0,3,"""144""",1,"""7""",1,"""8"""
10372,Square Root Rules,18,body34MultiAnswerProblem,8228,42,0,58,42,[0],,,,
10372,Square Root Rules,18,body35MathjaxBlank,5432,26,12,0,14,"[""7"",""7""]",7,"[""5"",""5""]",1,"[""1"",""5""]"
10372,Square Root Rules,18,body36MultiAnswerProblem,8216,11,0,89,11,[0],,,,
10372,Square Root Rules,18,body37MathjaxBlank,1368,23,19,0,7,"[""1"",""1""]",5,"[""1"",""9""]",3,"[""3"",""3""]"
10372,Square Root Rules,18,body39MathjaxBlank,11008,18,8,0,7,"[""2"",""4""]",4,"[""4"",""4""]",2,"[""3"",""2""]"
10372,Square Root Rules,18,body3ShortAnswerProblem,248,19,24,0,3,"""1""",2,"""9000""",2,"""89"""
10372,Square Root Rules,18,body40MathjaxBlank,3744,10,13,77,3,"[""a"",""b"",""a"",""a"",""b"",""b"",""a"",""b"",""a"",""b"",""a"",""b"",""a"",""b""]",1,"[""a"",""b"",""a"",""b"",""b"",""a"",""a"",""b"",""a"",""b"",""a"",""b"",""a"",""b""]",1,"[""a"",""b"",""q"",""b"",""q"",""b"",""a"",""b"",""a"",""b"",""a"",""b"",""q"",""b""]"
10372,Square Root Rules,18,body42ShortAnswerProblem,11360,18,7,0,7,"""16""",2,"""24""",1,"""6"""
10372,Square Root Rules,18,body42ShortAnswerProblemtrigger1MultiAnswerProblem,8136,100,0,0,58,[1],42,[0],,
10372,Square Root Rules,18,body43ShortAnswerProblem,16700,39,22,0,6,"""6.25""",2,"""6""",2,"""2"""
10372,Square Root Rules,18,body4ShortAnswerProblem,384,35,43,0,7,"""90""",3,"""450""",3,"""9"""
10372,Square Root Rules,18,body5body1MultiAnswerProblem,8260,100,0,0,65,[1],35,[0],,
10372,Square Root Rules,18,body6ShortAnswerProblem,9388,7,1,0,1,"""300""",1,"""90""",1,"""900"""
10372,Square Root Rules,18,body7ShortAnswerProblem,144,33,33,0,6,"""1""",6,"""(3)3""",3,"""89"""
10372,Square Root Rules,18,body8ShortAnswerProblem,160,40,30,0,8,"""50""",5,"""25""",5,"""1"""
10372,Square Root Rules,18,body9ShortAnswerProblem,172,37,28,0,5,"""1""",5,"""13""",5,"""90"""
10373,Sums and Differences of Square Roots,14,body10ShortAnswerProblem,29432,56,16,0,25,"""11""",3,"""61""",3,"""7.8"""
10373,Sums and Differences of Square Roots,14,body13MultiAnswerProblem,10864,13,0,1,7,[2],6,[1],,
10373,Sums and Differences of Square Roots,14,body15MultiAnswerProblem,25016,50,0,0,27,[2],23,[0],0,[1]
10373,Sums and Differences of Square Roots,14,body17MultiAnswerProblem,8908,100,0,0,55,[1],44,[0],,
10373,Sums and Differences of Square Roots,14,body18ShortAnswerProblem,23272,52,22,0,3,"""5""",2,"""30""",1,"""25"""
10373,Sums and Differences of Square Roots,14,body1ShortAnswerProblem,14820,27,10,0,12,"""1""",2,"""sqrt(2)""",1,"""sqrt2"""
10373,Sums and Differences of Square Roots,14,body20ShortAnswerProblem,20320,48,15,0,9,"""25""",9,"""65""",3,"""30"""
10373,Sums and Differences of Square Roots,14,body22ShortAnswerProblem,488,89,0,0,34,"""3""",9,"""9""",7,"""4"""
10373,Sums and Differences of Square Roots,14,body25MultiAnswerProblem,16064,38,0,0,20,[1],11,[2],7,[3]
10373,Sums and Differences of Square Roots,14,body30MultiAnswerProblem,15252,36,0,0,20,[0],11,[2],5,[3]
10373,Sums and Differences of Square Roots,14,body36MultiAnswerProblem,8716,100,0,0,44,[2],31,[0],25,[1]
10373,Sums and Differences of Square Roots,14,body37ShortAnswerProblem,11892,55,0,45,18,"""1""",4,"""1/9""",2,"""3"""
10373,Sums and Differences of Square Roots,14,body38MathjaxBlank,4892,16,12,1,3,"[""25"",""9"",""15"",""9""]",2,"[""14"",""9"",""7"",""9""]",1,"[""21"",""9"",""14"",""9""]"
10373,Sums and Differences of Square Roots,14,body39MathjaxBlank,4784,13,12,0,8,"[""5"",""9"",""4"",""9""]",1,"[""5"",""3"",""4"",""3""]",1,"[""5"",""3"",""4"",""9""]"
10373,Sums and Differences of Square Roots,14,body40ShortAnswerProblem,4896,17,5,0,2,"""3""",2,"""sqrt(1/3)""",1,"""1"""
10373,Sums and Differences of Square Roots,14,body4ShortAnswerProblem,10196,9,3,0,3,"""5""",2,"""25""",1,"""12"""
10373,Sums and Differences of Square Roots,14,body4ShortAnswerProblemgive-up-trigger0body1MultiAnswerProblem,212,11,0,2,6,[1],4,[3],2,[0]
10373,Sums and Differences of Square Roots,14,body4ShortAnswerProblemgive-up-trigger0body1MultiAnswerProblemtrigger1MultiAnswerProblem,248,15,0,0,11,[2],3,[3],,
10373,Sums and Differences of Square Roots,14,body4ShortAnswerProblemgive-up-trigger0body1MultiAnswerProblemtrigger2MultiAnswerProblem,248,23,0,3,13,[0],10,[2],,
10373,Sums and Differences of Square Roots,14,body7MultiAnswerProblem,8796,100,0,0,52,[0],48,[1],,
10373,Sums and Differences of Square Roots,14,body8ShortAnswerProblem,10000,7,1,0,1,"""12""",1,"""48""",1,"""10"""
10375,Tricky Square Roots,25,body0body1MultiAnswerProblem,9348,100,0,0,51,[1],48,[0],,
10375,Tricky Square Roots,25,body11ShortAnswerProblem,10464,15,0,85,2,"""15""",1,"""11025""",1,"""3675"""
10375,Tricky Square Roots,25,body13body1MultiAnswerProblem,1760,39,0,0,20,[2],19,[0],,
10375,Tricky Square Roots,25,body13body3MathjaxBlank,1172,18,9,1,12,"[""3"",""3""]",2,"[""1"",""9""]",1,"[""9"",""1""]"
10375,Tricky Square Roots,25,body13body5MathjaxBlank,1024,9,8,2,4,"[""5"",""5"",""7"",""7""]",3,"[""5"",""2"",""7"",""7""]",0,"[""5"",""2"",""7"",""2""]"
10375,Tricky Square Roots,25,body13body7MathjaxBlank,1304,22,22,2,9,"[""3"",""3"",""5"",""5"",""7"",""7""]",3,"[""3"",""5"",""7"",""2"",""2"",""2""]",2,"[""3"",""3"",""5"",""7"",""7"",""5""]"
10375,Tricky Square Roots,25,body13body8ShortAnswerProblem,1312,27,19,0,5,"""11025""",2,"""195""",1,"""0"""
10375,Tricky Square Roots,25,body14MultiAnswerProblem,16692,39,0,0,20,[2],19,[0],,
10375,Tricky Square Roots,25,body15ShortAnswerProblem,9064,21,0,79,2,"""234""",1,"""6084""",1,"""156"""
10375,Tricky Square Roots,25,body17body1MathjaxBlank,3812,22,20,1,1,"[""3"",""3"",""3"",""13"",""2""]",1,"[""2"",""2"",""3"",""2"",""13""]",1,"[""3"",""3"",""3"",""2"",""13""]"
10375,Tricky Square Roots,25,body17body3MathjaxBlank,4412,28,21,1,5,"[""2"",""2"",""3"",""3"",""13"",""13""]",4,"[""2"",""3"",""3"",""2"",""13"",""13""]",2,"[""2"",""2"",""3"",""2"",""2"",""3""]"
10375,Tricky Square Roots,25,body17body4ShortAnswerProblem,3680,25,15,0,3,"""6084""",2,"""65""",1,"""156"""
10375,Tricky Square Roots,25,body18body0MultiAnswerProblem,9108,28,0,0,28,[0],,,,
10375,Tricky Square Roots,25,body19MultiAnswerProblem,12540,22,0,0,12,[2],5,[3],5,[0]
10375,Tricky Square Roots,25,body21ShortAnswerProblem,9180,21,0,79,1,"""55""",1,"""125""",1,"""525"""
10375,Tricky Square Roots,25,body23body0MultiAnswerProblem,9124,6,0,94,6,[0],,,,
10375,Tricky Square Roots,25,body24body1MultiAnswerProblem,3680,25,0,1,16,[2],9,[0],,
10375,Tricky Square Roots,25,body24body3MultiAnswerProblem,3240,21,0,1,11,[1],10,[2],,
10375,Tricky Square Roots,25,body24body6ShortAnswerProblem,3216,20,10,70,1,"""225""",1,"""27225""",1,"""121"""
10375,Tricky Square Roots,25,body25ShortAnswerProblem,11676,41,0,59,18,"""128""",5,"""256""",4,"""2^7"""
10375,Tricky Square Roots,25,body27MultiAnswerProblem,4796,39,0,61,20,[1],19,[0],,
10375,Tricky Square Roots,25,body27MultiAnswerProblemoptions2trigger1MathjaxBlank,6712,52,25,0,23,"[""2"",""14""]",8,"[""2"",""7""]",3,"[""2"",""49""]"
10375,Tricky Square Roots,25,body28ShortAnswerProblem,4744,38,15,47,11,"""256""",3,"""32""",3,"""8"""
10375,Tricky Square Roots,25,body2ShortAnswerProblem,10120,6,1,0,2,"""2209""",1,"""7""",0,"""49"""
10375,Tricky Square Roots,25,body4ShortAnswerProblem,13948,32,0,68,3,"""729""",3,"""3""",3,"""12"""
10375,Tricky Square Roots,25,body6body1MultiAnswerProblem,1464,21,0,1,17,[0],4,[1],,
10375,Tricky Square Roots,25,body6body2ShortAnswerProblem,2168,39,29,0,8,"""6561""",3,"""3""",2,"""12"""
10375,Tricky Square Roots,25,body7ShortAnswerProblem,13452,33,0,67,7,"""81""",7,"""9""",2,"""729"""
10375,Tricky Square Roots,25,body9body1MathjaxBlank,2152,25,13,1,9,"[""3"",""3""]",5,"[""3"",""6""]",2,"[""3"",""9""]"
10375,Tricky Square Roots,25,body9body3MultiAnswerProblem,1780,19,0,1,13,[0],6,[1],,
10375,Tricky Square Roots,25,body9body4ShortAnswerProblem,2076,29,14,0,5,"""729""",3,"""81""",2,"""9"""
10384,Using Visualizations,13,body10MultiAnswerProblem,10304,29,0,1,19,[0],7,[1],3,[3]
10384,Using Visualizations,13,body11MultiAnswerProblem,13364,43,0,0,28,[5],7,[3],4,[4]
10384,Using Visualizations,13,body12MultiAnswerProblem,6788,9,0,91,7,[1],3,[2],,
10384,Using Visualizations,13,body13MultiAnswerProblem,16884,56,0,0,17,[4],15,[0],14,[3]
10384,Using Visualizations,13,body14MultiAnswerProblem,7400,9,0,0,7,[0],3,[2],,
10384,Using Visualizations,13,body14MultiAnswerProblemtrigger0MultiAnswerProblem,6572,100,0,0,77,[0],22,[1],,
10384,Using Visualizations,13,body15MultiAnswerProblem,6556,75,0,0,75,[0],,,,
10384,Using Visualizations,13,body16MultiAnswerProblem,12952,45,0,0,18,[2],18,[1],9,[0]
10384,Using Visualizations,13,body17MultiAnswerProblem,8904,23,0,0,13,[1],10,[2],,
10384,Using Visualizations,13,body2MultiAnswerProblem,6836,76,0,0,76,[0],0,[1],,
10384,Using Visualizations,13,body4MultiAnswerProblem,6804,25,0,0,25,[0],,,,
10384,Using Visualizations,13,body5MultiAnswerProblem,11104,31,0,0,14,[0],13,[3],4,[2]
10384,Using Visualizations,13,body6ShortAnswerProblem,11836,34,19,0,4,"""23""",4,"""50""",4,"""25"""
10384,Using Visualizations,13,body7MultiAnswerProblem,6716,45,0,2,45,[1],,,,
10384,Using Visualizations,13,body8ShortAnswerProblem,13520,42,24,0,7,"""88""",4,"""48""",3,"""98"""
10384,Using Visualizations,13,body8ShortAnswerProblemtrigger1MultiAnswerProblem,6664,100,0,0,62,[0],38,[1],,
10384,Using Visualizations,13,body9MultiAnswerProblem,6652,42,0,0,42,[0],,,,
10386,Bar Charts and Pie Charts,21,body11BarGraph,7360,1,3,1,0,[1],0,[0],0,[2]
10386,Bar Charts and Pie Charts,21,body12BarGraph,7188,1,2,1,0,[0],0,[2],0,[4]
10386,Bar Charts and Pie Charts,21,body13BarGraph,7208,2,2,1,0,[1],0,"[0,1,2,3,4,5]",0,"[4,5]"
10386,Bar Charts and Pie Charts,21,body19body1MultiAnswerProblem,6912,100,0,0,74,[1],26,[0],,
10386,Bar Charts and Pie Charts,21,body1MultiAnswerProblem,7288,100,0,0,84,[0],11,[1],5,[2]
10386,Bar Charts and Pie Charts,21,body21MultiAnswerProblem,18136,53,6,0,18,[1],13,"[1,2]",5,[0]
10386,Bar Charts and Pie Charts,21,body23MultiAnswerProblem,28568,70,5,0,22,[2],10,"[1,2,3]",9,"[1,2]"
10386,Bar Charts and Pie Charts,21,body24body2MultiAnswerProblem,6764,100,0,0,61,[0],38,[1],,
10386,Bar Charts and Pie Charts,21,body25MultiAnswerProblem,7780,10,0,0,6,[0],2,[4],1,[2]
10386,Bar Charts and Pie Charts,21,body26MultiAnswerProblem,6772,4,0,1,4,[0],,,,
10386,Bar Charts and Pie Charts,21,body28MultiAnswerProblem,6764,6,0,1,6,[1],,,,
10386,Bar Charts and Pie Charts,21,body30MultiAnswerProblem,8012,12,0,0,10,[1],1,[2],1,[0]
10386,Bar Charts and Pie Charts,21,body32MultiAnswerProblem,10000,27,0,0,16,[2],11,[0],,
10386,Bar Charts and Pie Charts,21,body33MultiAnswerProblem,8800,18,0,1,13,[0],5,[1],,
10386,Bar Charts and Pie Charts,21,body34MultiAnswerProblem,11064,32,0,0,18,[2],14,[1],,
10386,Bar Charts and Pie Charts,21,body35MultiAnswerProblem,7544,8,0,0,5,[0],3,[2],,
10386,Bar Charts and Pie Charts,21,body36MultiAnswerProblem,6728,0,0,0,,,,,,
10386,Bar Charts and Pie Charts,21,body3MultiAnswerProblem,7232,100,0,0,62,[1],38,[0],,
10386,Bar Charts and Pie Charts,21,body9BarGraph,8884,11,6,1,1,"[95,75,25,30,75,30]",1,"[90,75,25,30,75,40]",0,"[95,75,25,30,75,45]"
10386,Bar Charts and Pie Charts,21,body9BarGraphgive-up-trigger0body1BarGraph,344,0,0,0,,,,,,
10406,Counting Lists,13,body0body1MultiAnswerProblem,8048,100,0,0,56,[3],29,[0],8,[1]
10406,Counting Lists,13,body10MultiAnswerProblem,1212,9,0,2,5,[2],3,[1],,
10406,Counting Lists,13,body11MultiAnswerProblem,1612,24,0,0,18,[0],6,[2],,
10406,Counting Lists,13,body12MathjaxBlank,1352,10,17,2,4,"[""1"",""2"",""3"",""4"",""5"",""6"",""7""]",1,"[""1"",""2"",""3"",""4"",""20"",""21"",""22""]",1,"[""1"",""2"",""3"",""4"",""10"",""11"",""12""]"
10406,Counting Lists,13,body13ShortAnswerProblem,1556,25,9,0,6,"""33""",3,"""31""",2,"""34"""
10406,Counting Lists,13,body15ShortAnswerProblem,16884,48,8,0,11,"""12""",9,"""15""",4,"""5"""
10406,Counting Lists,13,body16ShortAnswerProblem,11472,59,0,0,12,"""18""",8,"""13""",5,"""55"""
10406,Counting Lists,13,body17ShortAnswerProblem,3436,14,14,72,1,"""4""",1,"""13""",1,"""1"""
10406,Counting Lists,13,body18ShortAnswerProblem,4436,28,27,0,5,"""13""",3,"""1""",3,"""2"""
10406,Counting Lists,13,body19MultiAnswerProblem,5580,38,0,62,24,[0],14,[2],,
10406,Counting Lists,13,body1body2MultiAnswerProblem,6960,100,0,0,65,[0],35,[1],,
10406,Counting Lists,13,body20ShortAnswerProblem,6380,46,11,43,11,"""4""",7,"""3""",6,"""13"""
10406,Counting Lists,13,body21MathjaxBlank,2700,12,12,1,1,"[""66"",""65"",""60"",""15"",""12""]",1,"[""66"",""63"",""62"",""15"",""12""]",1,"[""66"",""63"",""58"",""15"",""12""]"
10406,Counting Lists,13,body22MathjaxBlank,2716,12,14,0,2,"[""32"",""31"",""30"",""5"",""4""]",1,"[""33"",""21"",""20"",""5"",""4""]",1,"[""23"",""21"",""20"",""5"",""4""]"
10406,Counting Lists,13,body23ShortAnswerProblem,5700,51,13,0,13,"""22""",12,"""18""",5,"""23"""
10406,Counting Lists,13,body24MathjaxBlank,480,3,2,2,1,"[""57"",""54"",""51"",""66"",""3""]",1,"[""58"",""54"",""51"",""6"",""3""]",1,"[""57"",""54"",""51"",""6"",""4""]"
10406,Counting Lists,13,body25MathjaxBlank,504,6,6,0,1,"[""19"",""18"",""17"",""21"",""1""]",1,"[""29"",""28"",""27"",""2"",""1""]",1,"[""1"",""2"",""3"",""4"",""5""]"
10406,Counting Lists,13,body26ShortAnswerProblem,536,12,2,0,5,"""20""",2,"""18""",1,"""19]"""
10406,Counting Lists,13,body27body2MultiAnswerProblem,6760,100,0,0,51,[0],49,[1],,
10406,Counting Lists,13,body28ShortAnswerProblem,14444,62,0,0,8,"""21""",6,"""11""",4,"""10"""
10406,Counting Lists,13,body29ShortAnswerProblem,3628,38,18,0,6,"""121""",4,"""10""",2,"""1"""
